"chaosresult_name","Experiment Start","Chaos Injected","Experiment End","Experiment Duration","app_kind","app_label","app_namespace","chaosresult_verdict","probe_success_percentage","workflow_name"
pod-memory-hog-b78gwwjg-pod-memory-hog,1689513853000,1689513989000,1689514183000,330,deployment,app=balancereader,bank,Awaited,0.000000,
pod-memory-hog-b78hd4sm-pod-memory-hog,1689466857000,1689466992000,1689467188000,331,deployment,app=balancereader,bank,Awaited,0.000000,memory-experiment-10-trials-balancereader-1689461191
pod-memory-hog-b78pr4td-pod-memory-hog,1689462782000,1689462917000,1689463112000,330,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-cy9m7sxj-pod-memory-hog,1689514225000,1689514360000,1689514555000,330,deployment,app=balancereader,bank,Awaited,0.000000,
pod-memory-hog-cy9mnsc7-pod-memory-hog,1689467229000,1689467364000,1689467560000,331,deployment,app=balancereader,bank,Awaited,0.000000,memory-experiment-10-trials-balancereader-1689461191
pod-memory-hog-cy9xxl8q-pod-memory-hog,1689510254000,1689510390000,1689510584000,330,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-cy9zkn7j-pod-memory-hog,1689463153000,1689463288000,1689463483000,330,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-fk38l4qr-pod-memory-hog,1689463525000,1689463660000,1689463855000,330,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-fk3k62r2-pod-memory-hog,1689467601000,1689467736000,1689467932000,331,deployment,app=balancereader,bank,Awaited,0.000000,memory-experiment-10-trials-balancereader-1689461191
pod-memory-hog-fk3qrd9b-pod-memory-hog,1689510626000,1689510762000,1689510956000,330,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-fk3vms2r-pod-memory-hog,1689514597000,1689514733000,1689514927000,330,deployment,app=balancereader,bank,Awaited,0.000000,
pod-memory-hog-hp67g4wq-pod-memory-hog,1689467973000,1689468108000,1689468303000,330,deployment,app=balancereader,bank,Awaited,0.000000,memory-experiment-10-trials-balancereader-1689461191
pod-memory-hog-hp6m7lhw-pod-memory-hog,1689463897000,1689464032000,1689464227000,330,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-hp6rdgzm-pod-memory-hog,1689514969000,1689515104000,1689515299000,330,deployment,app=balancereader,bank,Awaited,0.000000,
pod-memory-hog-hp6zxrhf-pod-memory-hog,1689510998000,1689511134000,1689511329000,331,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-uvx7kvvc-pod-memory-hog,1689507651000,1689507787000,1689507981000,330,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-uvxfqh5z-pod-memory-hog,1689464627000,1689464762000,1689464957000,330,deployment,app=balancereader,bank,Awaited,0.000000,memory-experiment-10-trials-balancereader-1689461191
pod-memory-hog-uvxjb5zz-pod-memory-hog,1689460551000,1689460687000,1689460882000,331,deployment,app=transactionhistory,bank,Awaited,0.000000,
pod-memory-hog-uvxs5rdd-pod-memory-hog,1689511622000,1689511758000,1689511953000,331,deployment,app=balancereader,bank,Awaited,0.000000,
pod-memory-hog-xmk499xd-pod-memory-hog,1689433571000,1689433736000,1689433872000,301,deployment,app=transactionhistory,bank,Pass,100.000000,
pod-memory-hog-xmk5md8r-pod-memory-hog,1689430931000,1689431096000,1689431231000,300,deployment,app=transactionhistory,bank,Pass,100.000000,
pod-memory-hog-xmkx9k7q-pod-memory-hog,1689424084000,1689424249000,1689424385000,301,deployment,app=transactionhistory,bank,Pass,100.000000,
pod-network-latency-2rij9mdc-pod-network-latency,1689445680000,1689445816000,1689446035000,355,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-2rimf7rw-pod-network-latency,1689498526000,1689498661000,1689498857000,331,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-2rin6wqc-pod-network-latency,1689450948000,1689451083000,1689451279000,331,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-4pu6r244-pod-network-latency,1689446112000,1689446248000,1689446448000,336,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-4pujv6vw-pod-network-latency,1689498898000,1689499049000,1689499250000,352,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-4pumh7hn-pod-network-latency,1689451320000,1689451455000,1689451674000,354,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-54e6ml4v-pod-network-latency,1689307605000,1689307770000,1689307906000,301,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-54ecjkpr-pod-network-latency,1689300404000,1689300569000,1689300707000,303,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-54ehf5rr-pod-network-latency,1689289605000,1689289770000,1689289905000,300,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-54ejl9qh-pod-network-latency,1689293204000,1689293369000,1689293506000,302,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-54el5ksc-pod-network-latency,1689311205000,1689311370000,1689311514000,309,deployment,app=frontend,bank,Pass,100.000000,network-latency-chaos-1689287101
pod-network-latency-54ep9cq5-pod-network-latency,1689304005000,1689304180000,1689304314000,309,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-54ev2mqk-pod-network-latency,1689296805000,1689296970000,1689297104000,299,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-54ezcz7b-pod-network-latency,1689284269000,1689284444000,1689284580000,311,deployment,app=frontend,bank,Fail,0.000000,
pod-network-latency-54ezgg6w-pod-network-latency,1689314805000,1689314970000,1689315104000,299,deployment,app=frontend,bank,Pass,100.000000,network-latency-chaos-1689287101
pod-network-latency-81c4vsmk-pod-network-latency,1689293576000,1689293741000,1689293877000,301,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-81c9t55c-pod-network-latency,1689289976000,1689290142000,1689290276000,300,deployment,app=frontend,bank,Pass,100.000000,network-latency-chaos-1689287101
pod-network-latency-81cbrmvt-pod-network-latency,1689315177000,1689315342000,1689315477000,300,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-81ccxzbv-pod-network-latency,1689284641000,1689284807000,1689284950000,309,deployment,app=frontend,bank,Fail,0.000000,
pod-network-latency-81cd2lgf-pod-network-latency,1689297176000,1689297341000,1689297483000,307,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-81ct2mxk-pod-network-latency,1689307977000,1689308142000,1689308276000,299,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-81ctxqs5-pod-network-latency,1689311577000,1689311742000,1689311876000,299,deployment,app=frontend,bank,Pass,100.000000,network-latency-chaos-1689287101
pod-network-latency-81cw4nkg-pod-network-latency,1689300776000,1689300941000,1689301075000,299,deployment,app=frontend,bank,Pass,100.000000,network-latency-chaos-1689287101
pod-network-latency-81cz22wx-pod-network-latency,1689304377000,1689304542000,1689304676000,299,deployment,app=frontend,bank,Pass,100.000000,network-latency-chaos-1689287101
pod-network-latency-8adhn87x-pod-network-latency,1689499330000,1689499468000,1689499664000,334,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-8adkcpds-pod-network-latency,1689451752000,1689451888000,1689452234000,482,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-8adtr2c5-pod-network-latency,1689446485000,1689446620000,1689446841000,356,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-a6i42zkm-pod-network-latency,1689285014000,1689285179000,1689285314000,300,deployment,app=frontend,bank,Fail,0.000000,
pod-network-latency-a6i52sxh-pod-network-latency,1689301148000,1689301313000,1689301447000,299,deployment,app=frontend,bank,Pass,100.000000,network-latency-chaos-1689287101
pod-network-latency-a6i69b7h-pod-network-latency,1689290348000,1689290513000,1689290647000,299,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-a6i8nqsm-pod-network-latency,1689315549000,1689315714000,1689315849000,300,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-a6i9zkkw-pod-network-latency,1689297548000,1689297713000,1689297847000,299,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-a6igwkpx-pod-network-latency,1689304749000,1689304914000,1689305048000,299,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-a6ijg2q8-pod-network-latency,1689308349000,1689308514000,1689308648000,299,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-a6impl88-pod-network-latency,1689293947000,1689294112000,1689294246000,299,deployment,app=frontend,bank,Fail,0.000000,network-latency-chaos-1689287101
pod-network-latency-a6iv5pr2-pod-network-latency,1689311949000,1689312114000,1689312248000,299,deployment,app=frontend,bank,Pass,100.000000,network-latency-chaos-1689287101
pod-network-latency-ay7b76r8-pod-network-latency,1689446917000,1689447052000,1689447393000,476,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-ay7hk2rl-pod-network-latency,1689452304000,1689452439000,1689452810000,506,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-ay7v2ltv-pod-network-latency,1689499703000,1689500019000,1689500295000,592,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-dw5cftp7-pod-network-latency,1689500375000,1689500511000,1689500709000,334,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-dw5kf6qv-pod-network-latency,1689447469000,1689447607000,1689447804000,335,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-dw5px6bh-pod-network-latency,1689452857000,1689453124000,1689453496000,639,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-olobkm9q-pod-network-latency,1689448846000,1689448981000,1689449176000,330,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-olonncx4-pod-network-latency,1689496247000,1689496382000,1689496660000,413,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-oloqgcl2-pod-network-latency,1689443760000,1689443905000,1689444114000,354,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-qra5txgn-pod-network-latency,1689444191000,1689444327000,1689444521000,330,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-qra5zmkr-pod-network-latency,1689449218000,1689449354000,1689449551000,333,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-qrahdzwb-pod-network-latency,1689496738000,1689496873000,1689497076000,338,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-u5n5mdlx-pod-network-latency,1689497110000,1689497270000,1689497541000,431,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-u5ngtm2h-pod-network-latency,1689444564000,1689444699000,1689444908000,344,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-u5nmrhdr-pod-network-latency,1689449591000,1689449726000,1689449949000,358,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-xazjg256-pod-network-latency,1689497602000,1689497737000,1689498013000,411,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-xazjnj5x-pod-network-latency,1689450023000,1689450158000,1689450494000,471,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290
pod-network-latency-xazz795p-pod-network-latency,1689444936000,1689445071000,1689445266000,330,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-zp68lzt5-pod-network-latency,1689445308000,1689445443000,1689445640000,332,deployment,app=frontend,bank,Awaited,0.000000,
pod-network-latency-zp6fh8zt-pod-network-latency,1689498094000,1689498229000,1689498495000,401,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689491951
pod-network-latency-zp6ncpf5-pod-network-latency,1689450575000,1689450711000,1689450914000,339,deployment,app=frontend,bank,Awaited,0.000000,experiment-network-10-trials-1689448290

